cpu_util,mem_util,gpu_util0,gmem_util0
3.1,7.6,56,19.89
3.3,7.6,56,19.89
3.3,7.6,56,19.89
3.5,7.6,55,19.89
2.7,7.6,55,19.89
3.1,7.6,55,19.89
3.3,7.6,57,19.89
3.5,7.6,57,19.89
3.3,7.6,56,19.89
2.7,7.6,56,19.89
2.9,7.6,55,19.89
3.3,7.6,55,19.89
3.9,7.6,55,19.89
3.5,7.6,56,19.89
3.1,7.6,56,19.89
3.3,7.6,53,19.89
2.7,7.6,53,19.89
3.1,7.6,53,19.89
3.3,7.6,57,19.89
3.5,7.6,57,19.89
2.9,7.6,50,19.89
3.1,7.6,50,19.89
3.1,7.6,48,19.89
2.9,7.6,48,19.89
3.7,7.6,48,19.89
3.5,7.6,57,19.89
2.7,7.6,57,19.89
2.9,7.6,45,19.89
3.1,7.6,45,19.89
3.1,7.6,45,19.89
3.7,7.6,52,19.89
3.3,7.6,52,19.89
2.9,7.6,53,19.89
2.9,7.6,53,19.89
3.3,7.6,53,19.89
2.7,7.6,53,19.89
3.7,7.6,53,19.89
3.1,7.6,50,19.89
3.3,7.6,50,19.89
3.3,7.6,51,19.89
2.9,7.6,51,19.89
2.7,7.6,51,19.89
3.3,7.6,53,19.89
3.5,7.6,53,19.89
2.9,7.6,47,19.89
3.1,7.6,47,19.89
3.3,7.6,47,19.89
2.7,7.6,51,19.89
3.9,7.6,51,19.89
3.5,7.6,52,19.89
3.3,7.6,52,19.89
3.3,7.6,52,19.89
3.1,7.6,54,19.89
4.0,7.6,54,19.89
3.1,7.6,54,19.89
2.9,7.6,54,19.89
2.9,7.6,53,19.89
3.1,7.6,53,19.89
2.7,7.6,53,19.89
3.1,7.6,50,19.89
2.7,7.6,50,19.89
3.3,7.6,44,19.89
2.7,7.6,44,19.89
2.7,7.6,44,19.89
3.1,7.6,42,19.89
3.1,7.6,42,19.89
2.9,7.6,44,19.89
3.1,7.6,44,19.89
2.5,7.6,44,19.89
2.7,7.6,43,19.89
3.3,7.6,43,19.89
2.5,7.6,49,19.89
3.1,7.6,49,19.89
3.5,7.6,49,19.89
2.9,7.6,49,19.89
2.7,7.6,49,19.89
2.9,7.6,48,19.89
4.0,7.6,48,19.89
2.7,7.6,45,19.89
3.3,7.6,45,19.89
2.7,7.6,45,19.89
2.9,7.6,43,19.89
2.9,7.6,43,19.89
2.7,7.6,45,19.89
3.1,7.6,45,19.89
3.7,7.6,45,19.89
2.7,7.6,49,19.89
2.9,7.6,49,19.89
4.6,7.6,40,19.89
2.9,7.6,40,19.89
3.1,7.6,44,19.89
3.1,7.6,44,19.89
3.1,7.6,44,19.89
3.1,7.6,47,19.89
3.1,7.6,47,19.89
2.7,7.6,55,19.89
2.9,7.6,55,19.89
3.3,7.6,55,19.89
2.7,7.6,56,19.89
3.1,7.6,56,19.89
3.3,7.6,48,19.89
3.3,7.6,48,19.89
2.7,7.6,48,19.89
3.5,7.6,47,19.89
2.9,7.6,47,19.89
3.3,7.6,48,19.89
3.5,7.6,48,19.89
2.9,7.6,44,19.89
2.9,7.6,44,19.89
3.5,7.6,44,19.89
2.5,7.6,44,19.89
2.9,7.6,44,19.89
4.0,7.6,44,19.89
3.5,7.6,44,19.89
2.9,7.6,44,19.89
3.1,7.6,47,19.89
2.9,7.6,47,19.89
2.7,7.6,50,19.89
3.1,7.6,50,19.89
3.1,7.6,52,19.89
2.7,7.6,52,19.89
3.5,7.6,52,19.89
2.7,7.6,53,19.89
2.9,7.6,53,19.89
3.1,7.6,49,19.89
2.9,7.6,49,19.89
3.1,7.6,49,19.89
3.3,7.6,50,19.89
2.9,7.6,50,19.89
2.7,7.6,49,19.89
2.7,7.6,49,19.89
2.5,7.6,49,19.89
2.9,7.6,49,19.89
3.3,7.6,49,19.89
2.7,7.6,46,19.89
2.9,7.6,46,19.89
3.1,7.6,50,19.89
2.9,7.6,50,19.89
2.7,7.6,50,19.89
3.3,7.6,50,19.89
3.3,7.6,50,19.89
3.1,7.6,53,19.89
3.3,7.6,53,19.89
2.7,7.6,53,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
2.9,7.6,55,19.89
2.7,7.6,55,19.89
3.1,7.6,55,19.89
2.7,7.6,50,19.89
2.7,7.6,50,19.89
3.3,7.6,46,19.89
2.9,7.6,46,19.89
3.1,7.6,49,19.89
3.1,7.6,49,19.89
2.7,7.6,49,19.89
2.7,7.6,50,19.89
3.5,7.6,50,19.89
2.7,7.6,51,19.89
2.7,7.6,51,19.89
3.1,7.6,51,19.89
2.9,7.6,51,19.89
2.5,7.6,51,19.89
3.7,7.6,51,19.89
3.1,7.6,51,19.89
2.9,7.6,51,19.89
2.7,7.6,44,19.89
2.9,7.6,44,19.89
3.7,7.6,46,19.89
3.5,7.6,46,19.89
3.1,7.6,52,19.89
2.9,7.6,52,19.89
3.5,7.6,52,19.89
3.7,7.6,52,19.89
2.9,7.6,52,19.89
3.3,7.6,43,19.89
2.7,7.6,43,19.89
3.3,7.6,43,19.89
3.1,7.6,49,19.89
2.7,7.6,49,19.89
2.9,7.6,49,19.89
3.3,7.6,49,19.89
2.7,7.6,45,19.89
2.9,7.6,45,19.89
2.9,7.6,45,19.89
3.1,7.6,47,19.89
3.1,7.6,47,19.89
3.3,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,57,19.89
3.3,7.6,57,19.89
3.3,7.6,59,19.89
8.1,7.6,59,19.89
2.5,6.4,59,19.89
2.1,6.6,28,19.89
2.3,6.6,28,19.89
2.1,6.6,0,19.89
1.9,6.7,0,19.89
2.7,6.7,0,19.89
2.3,6.8,0,19.89
85.6,6.9,0,19.89
2.1,6.9,0,19.89
37.3,6.9,0,19.89
2.3,7.0,0,19.89
2.9,7.0,0,19.89
1.5,7.2,0,19.89
2.3,7.2,0,19.89
72.8,7.2,0,19.89
2.3,7.2,0,19.89
2.3,7.3,0,19.89
2.7,7.5,0,19.89
2.1,7.5,0,19.89
2.1,7.5,0,19.89
1.9,7.5,0,19.89
12.0,7.6,0,19.89
3.3,7.6,21,19.89
3.5,7.6,21,19.89
3.3,7.6,21,19.89
3.1,7.6,56,19.89
3.3,7.6,56,19.89
2.9,7.6,49,19.89
3.1,7.6,49,19.89
2.9,7.6,49,19.89
2.9,7.6,52,19.89
3.3,7.6,52,19.89
4.6,7.6,54,19.89
3.1,7.6,54,19.89
3.3,7.6,52,19.89
3.5,7.6,52,19.89
3.3,7.6,52,19.89
2.9,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,52,19.89
2.9,7.6,52,19.89
3.3,7.6,52,19.89
3.1,7.6,52,19.89
3.1,7.6,52,19.89
3.5,7.6,55,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
3.1,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,53,19.89
3.5,7.6,53,19.89
2.5,7.6,47,19.89
2.9,7.6,47,19.89
3.5,7.6,47,19.89
2.7,7.6,48,19.89
3.3,7.6,48,19.89
3.1,7.6,48,19.89
2.9,7.6,48,19.89
3.5,7.6,55,19.89
2.9,7.6,55,19.89
2.7,7.6,55,19.89
3.1,7.6,53,19.89
3.3,7.6,53,19.89
2.7,7.6,54,19.89
3.1,7.6,54,19.89
2.9,7.6,54,19.89
3.1,7.6,48,19.89
2.9,7.6,48,19.89
3.1,7.6,48,19.89
3.1,7.6,48,19.89
3.1,7.6,48,19.89
3.3,7.6,52,19.89
3.5,7.6,52,19.89
3.1,7.6,54,19.89
3.3,7.6,54,19.89
2.9,7.6,49,19.89
4.6,7.6,49,19.89
2.9,7.6,49,19.89
3.1,7.6,46,19.89
2.9,7.6,46,19.89
2.9,7.6,43,19.89
2.9,7.6,43,19.89
3.3,7.6,43,19.89
2.7,7.6,51,19.89
3.1,7.6,51,19.89
3.1,7.6,54,19.89
3.1,7.6,54,19.89
2.7,7.6,55,19.89
3.5,7.6,55,19.89
2.7,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,55,19.89
2.7,7.6,55,19.89
2.7,7.6,55,19.89
3.3,7.6,55,19.89
2.9,7.6,52,19.89
2.7,7.6,52,19.89
2.9,7.6,50,19.89
3.1,7.6,50,19.89
3.1,7.6,50,19.89
4.4,7.6,50,19.89
3.3,7.6,50,19.89
2.9,7.6,48,19.89
3.5,7.6,48,19.89
3.5,7.6,53,19.89
3.3,7.6,53,19.89
3.3,7.6,53,19.89
3.1,7.6,56,19.89
2.9,7.6,56,19.89
5.0,7.6,56,19.89
16.8,7.6,56,19.89
16.5,7.6,56,19.89
3.9,7.6,50,19.89
4.0,7.6,50,19.89
2.7,7.6,47,19.89
3.1,7.6,47,19.89
2.9,7.6,47,19.89
2.9,7.6,48,19.89
3.3,7.6,48,19.89
2.7,7.6,47,19.89
3.1,7.6,47,19.89
2.9,7.6,48,19.89
2.9,7.6,48,19.89
2.9,7.6,48,19.89
3.7,7.6,52,19.89
2.9,7.6,52,19.89
3.3,7.6,54,19.89
3.1,7.6,54,19.89
2.7,7.6,54,19.89
3.3,7.6,48,19.89
3.3,7.6,48,19.89
2.7,7.6,49,19.89
3.1,7.6,49,19.89
3.3,7.6,49,19.89
2.9,7.6,46,19.89
2.7,7.6,46,19.89
3.3,7.6,45,19.89
2.5,7.6,45,19.89
3.3,7.6,43,19.89
3.1,7.6,43,19.89
3.1,7.6,43,19.89
2.9,7.6,45,19.89
3.3,7.6,45,19.89
2.9,7.6,47,19.89
2.7,7.6,47,19.89
3.1,7.6,47,19.89
3.1,7.6,44,19.89
3.1,7.6,44,19.89
3.3,7.6,42,19.89
3.1,7.6,42,19.89
3.1,7.6,42,19.89
2.9,7.6,42,19.89
3.1,7.6,42,19.89
2.9,7.6,43,19.89
3.1,7.6,43,19.89
2.9,7.6,47,19.89
2.9,7.6,47,19.89
3.1,7.6,47,19.89
3.5,7.6,50,19.89
3.1,7.6,50,19.89
3.1,7.6,52,19.89
3.3,7.6,52,19.89
2.7,7.6,52,19.89
3.1,7.6,51,19.89
2.7,7.6,51,19.89
3.3,7.6,49,19.89
3.3,7.6,49,19.89
2.9,7.6,54,19.89
2.9,7.6,54,19.89
2.9,7.6,54,19.89
2.9,7.6,42,19.89
2.9,7.6,42,19.89
3.3,7.6,48,19.89
2.7,7.6,48,19.89
2.7,7.6,48,19.89
2.9,7.6,48,19.89
2.7,7.6,48,19.89
2.7,7.6,50,19.89
3.7,7.6,50,19.89
2.9,7.6,50,19.89
2.9,7.6,50,19.89
2.9,7.6,50,19.89
2.9,7.6,51,19.89
2.7,7.6,51,19.89
3.9,7.6,53,19.89
2.9,7.6,53,19.89
3.3,7.6,53,19.89
3.3,7.6,55,19.89
2.9,7.6,55,19.89
3.1,7.6,53,19.89
3.3,7.6,53,19.89
3.7,7.6,53,19.89
3.3,7.6,55,19.89
3.1,7.6,55,19.89
2.7,7.6,55,19.89
2.5,7.6,55,19.89
3.3,7.6,55,19.89
3.1,7.6,55,19.89
2.9,7.6,55,19.89
3.5,7.6,52,19.89
3.1,7.6,52,19.89
3.3,7.6,53,19.89
3.5,7.6,53,19.89
3.5,7.6,53,19.89
3.3,7.6,54,19.89
3.1,7.6,54,19.89
2.9,7.6,55,19.89
2.9,7.6,55,19.89
3.5,7.6,55,19.89
3.1,7.6,54,19.89
3.1,7.6,54,19.89
2.9,7.6,54,19.89
3.1,7.6,54,19.89
2.5,7.6,54,19.89
3.3,7.6,54,19.89
2.7,7.6,54,19.89
2.9,7.6,54,19.89
2.9,7.6,54,19.89
2.7,7.6,54,19.89
2.9,7.6,54,19.89
3.1,7.6,54,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
3.1,7.6,50,19.89
3.1,7.6,50,19.89
3.1,7.6,50,19.89
3.3,7.6,56,19.89
3.1,7.6,56,19.89
3.1,7.6,51,19.89
3.7,7.6,51,19.89
2.9,7.6,51,19.89
2.9,7.6,58,19.89
3.9,7.6,58,19.89
2.9,7.6,57,19.89
2.9,7.6,57,19.89
3.3,7.6,57,19.89
3.1,7.6,57,19.89
3.3,7.6,57,19.89
3.3,7.6,59,19.89
3.1,7.6,59,19.89
2.7,7.6,58,19.89
3.1,7.6,58,19.89
3.1,7.6,58,19.89
2.9,7.6,54,19.89
3.7,7.6,54,19.89
3.3,7.6,56,19.89
2.9,7.6,56,19.89
2.9,7.6,56,19.89
3.1,7.6,56,19.89
2.7,7.6,56,19.89
3.5,7.6,56,19.89
3.7,7.6,56,19.89
2.9,7.6,54,19.89
3.3,7.6,54,19.89
2.9,7.6,54,19.89
2.9,7.6,56,19.89
3.3,7.6,56,19.89
3.1,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,54,19.89
2.7,7.6,54,19.89
3.3,7.6,55,19.89
2.7,7.6,55,19.89
2.9,7.6,53,19.89
3.1,7.6,53,19.89
2.9,7.6,53,19.89
2.9,7.6,47,19.89
3.3,7.6,47,19.89
3.1,7.6,53,19.89
2.9,7.6,53,19.89
2.9,7.6,53,19.89
2.9,7.6,56,19.89
2.7,7.6,56,19.89
2.9,7.6,49,19.89
2.9,7.6,49,19.89
2.7,7.6,49,19.89
2.9,7.6,47,19.89
2.9,7.6,47,19.89
2.9,7.6,49,19.89
3.1,7.6,49,19.89
3.1,7.6,45,19.89
2.9,7.6,45,19.89
3.3,7.6,45,19.89
2.9,7.6,51,19.89
2.5,7.6,51,19.89
3.3,7.6,51,19.89
2.9,7.6,51,19.89
3.1,7.6,51,19.89
2.9,7.6,50,19.89
2.7,7.6,50,19.89
3.1,7.6,43,19.89
3.5,7.6,43,19.89
3.7,7.6,43,19.89
2.9,7.6,44,19.89
3.1,7.6,44,19.89
2.9,7.6,43,19.89
3.3,7.6,43,19.89
3.3,7.6,47,19.89
3.5,7.6,47,19.89
3.1,7.6,47,19.89
3.5,7.6,51,19.89
3.1,7.6,51,19.89
2.9,7.6,53,19.89
3.3,7.6,53,19.89
3.3,7.6,53,19.89
2.5,7.6,55,19.89
2.7,7.6,55,19.89
2.9,7.6,54,19.89
2.9,7.6,54,19.89
3.5,7.6,54,19.89
3.1,7.6,54,19.89
2.9,7.6,54,19.89
3.1,7.6,57,19.89
2.9,7.6,57,19.89
2.7,7.6,55,19.89
3.5,7.6,55,19.89
4.0,7.6,55,19.89
2.5,7.6,54,19.89
2.9,7.6,54,19.89
3.1,7.6,50,19.89
3.1,7.6,50,19.89
3.5,7.6,50,19.89
2.7,7.6,51,19.89
2.9,7.6,51,19.89
3.3,7.6,55,19.89
2.9,7.6,55,19.89
2.7,7.6,55,19.89
3.3,7.6,53,19.89
2.9,7.6,53,19.89
3.1,7.6,56,19.89
3.5,7.6,56,19.89
3.1,7.6,56,19.89
3.3,7.6,56,19.89
3.7,7.6,56,19.89
3.3,7.6,56,19.89
2.9,7.6,56,19.89
2.9,7.6,47,19.89
2.9,7.6,47,19.89
2.9,7.6,47,19.89
3.7,7.6,46,19.89
3.5,7.6,46,19.89
2.9,7.6,51,19.89
3.3,7.6,51,19.89
2.9,7.6,51,19.89
2.7,7.6,48,19.89
3.3,7.6,48,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
3.3,7.6,55,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
2.9,7.6,46,19.89
3.1,7.6,46,19.89
2.9,7.6,51,19.89
3.3,7.6,51,19.89
3.1,7.6,51,19.89
3.1,7.6,51,19.89
3.1,7.6,51,19.89
3.1,7.6,47,19.89
2.7,7.6,47,19.89
3.3,7.6,53,19.89
3.1,7.6,53,19.89
2.7,7.6,53,19.89
3.3,7.6,51,19.89
2.7,7.6,51,19.89
3.1,7.6,52,19.89
3.3,7.6,52,19.89
2.7,7.6,52,19.89
2.9,7.6,52,19.89
3.5,7.6,52,19.89
3.1,7.6,54,19.89
2.7,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,48,19.89
3.1,7.6,48,19.89
3.3,7.6,49,19.89
2.9,7.6,49,19.89
2.9,7.6,51,19.89
3.1,7.6,51,19.89
2.7,7.6,51,19.89
2.7,7.6,48,19.89
3.1,7.6,48,19.89
3.3,7.6,43,19.89
2.5,7.6,43,19.89
3.1,7.6,43,19.89
2.9,7.6,45,19.89
2.9,7.6,45,19.89
3.3,7.6,48,19.89
2.9,7.6,48,19.89
2.9,7.6,48,19.89
2.9,7.6,47,19.89
2.5,7.6,47,19.89
2.9,7.6,52,19.89
3.1,7.6,52,19.89
2.7,7.6,50,19.89
2.7,7.6,50,19.89
3.1,7.6,50,19.89
2.7,7.6,50,19.89
2.9,7.6,50,19.89
3.1,7.6,53,19.89
2.9,7.6,53,19.89
2.9,7.6,53,19.89
2.9,7.6,52,19.89
2.9,7.6,52,19.89
2.9,7.6,51,19.89
3.1,7.6,51,19.89
3.3,7.6,51,19.89
3.3,7.6,51,19.89
3.1,7.6,51,19.89
2.7,7.6,44,19.89
2.9,7.6,44,19.89
3.3,7.6,49,19.89
3.1,7.6,49,19.89
3.1,7.6,49,19.89
3.3,7.6,52,19.89
3.5,7.6,52,19.89
2.9,7.6,51,19.89
3.1,7.6,51,19.89
2.7,7.6,51,19.89
2.9,7.6,49,19.89
2.9,7.6,49,19.89
2.5,7.6,51,19.89
3.3,7.6,51,19.89
3.3,7.6,51,19.89
2.5,7.6,51,19.89
2.9,7.6,51,19.89
2.9,7.6,46,19.89
3.1,7.6,46,19.89
3.3,7.6,50,19.89
3.1,7.6,50,19.89
2.7,7.6,50,19.89
2.9,7.6,51,19.89
2.9,7.6,51,19.89
2.9,7.6,44,19.89
2.7,7.6,44,19.89
3.3,7.6,44,19.89
2.9,7.6,42,19.89
2.9,7.6,42,19.89
3.1,7.6,44,19.89
3.1,7.6,44,19.89
2.9,7.6,44,19.89
3.5,7.6,44,19.89
3.1,7.6,44,19.89
3.1,7.6,51,19.89
3.1,7.6,51,19.89
2.9,7.6,51,19.89
2.9,7.6,51,19.89
3.1,7.6,51,19.89
3.1,7.6,54,19.89
2.9,7.6,54,19.89
2.9,7.6,52,19.89
3.1,7.6,52,19.89
2.7,7.6,52,19.89
2.9,7.6,50,19.89
3.3,7.6,50,19.89
2.9,7.6,50,19.89
2.9,7.6,50,19.89
2.9,7.6,50,19.89
2.7,7.6,50,19.89
3.3,7.6,50,19.89
2.9,7.6,47,19.89
2.7,7.6,47,19.89
2.9,7.6,44,19.89
2.9,7.6,44,19.89
2.5,7.6,44,19.89
3.3,7.6,46,19.89
3.3,7.6,46,19.89
3.1,7.6,45,19.89
3.1,7.6,45,19.89
2.9,7.6,45,19.89
2.9,7.6,44,19.89
3.1,7.6,44,19.89
3.3,7.6,49,19.89
3.3,7.6,49,19.89
3.1,7.6,55,19.89
3.1,7.6,55,19.89
3.3,7.6,55,19.89
3.3,7.6,48,19.89
3.3,7.6,48,19.89
2.9,7.6,44,19.89
3.1,7.6,44,19.89
3.1,7.6,44,19.89
3.1,7.6,47,19.89
3.1,7.6,47,19.89
3.1,7.6,46,19.89
2.5,7.6,46,19.89
3.1,7.6,46,19.89
2.9,7.6,48,19.89
2.7,7.6,48,19.89
3.1,7.6,49,19.89
3.3,7.6,49,19.89
2.7,7.6,45,19.89
3.1,7.6,45,19.89
2.9,7.6,45,19.89
2.9,7.6,50,19.89
2.9,7.6,50,19.89
3.3,7.6,39,19.89
2.9,7.6,39,19.89
3.1,7.6,39,19.89
3.1,7.6,48,19.89
2.7,7.6,48,19.89
3.1,7.6,48,19.89
2.9,7.6,48,19.89
2.9,7.6,48,19.89
2.9,7.6,44,19.89
2.9,7.6,44,19.89
2.9,7.6,52,19.89
3.3,7.6,52,19.89
3.1,7.6,49,19.89
3.8,7.6,49,19.89
3.3,7.6,49,19.89
3.1,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,55,19.89
3.3,7.6,55,19.89
3.3,7.6,55,19.89
2.9,7.6,57,19.89
3.3,7.6,57,19.89
2.9,7.6,56,19.89
3.5,7.6,56,19.89
4.1,7.6,54,19.89
2.7,7.6,54,19.89
2.9,7.6,54,19.89
3.1,7.6,55,19.89
3.3,7.6,55,19.89
3.3,7.6,54,19.89
3.3,7.6,54,19.89
3.1,7.6,54,19.89
3.3,7.6,55,19.89
3.1,7.6,55,19.89
2.9,7.6,54,19.89
3.3,7.6,54,19.89
3.3,7.6,54,19.89
4.0,7.6,52,19.89
3.1,7.6,52,19.89
3.1,7.6,50,19.89
2.9,7.6,50,19.89
3.5,7.6,54,19.89
3.5,7.6,54,19.89
2.7,7.6,54,19.89
3.1,7.6,51,19.89
2.7,7.6,51,19.89
4.1,7.6,54,19.89
3.3,7.6,54,19.89
5.2,7.6,54,19.89
5.4,7.6,56,19.89
3.3,7.6,56,19.89
3.9,7.6,52,19.89
3.5,7.6,52,19.89
3.7,7.6,52,19.89
3.5,7.6,53,19.89
2.9,7.6,53,19.89
3.7,7.6,52,19.89
3.3,7.6,52,19.89
2.7,7.6,50,19.89
3.3,7.6,50,19.89
3.1,7.6,50,19.89
3.3,7.6,45,19.89
3.1,7.6,45,19.89
2.9,7.6,48,19.89
2.9,7.6,48,19.89
3.3,7.6,48,19.89
3.3,7.6,52,19.89
2.9,7.6,52,19.89
2.7,7.6,52,19.89
3.3,7.6,52,19.89
2.9,7.6,52,19.89
3.1,7.6,50,19.89
3.1,7.6,50,19.89
2.7,7.6,43,19.89
3.1,7.6,43,19.89
3.1,7.6,46,19.89
2.5,7.6,46,19.89
3.1,7.6,46,19.89
2.9,7.6,44,19.89
2.7,7.6,44,19.89
2.9,7.6,45,19.89
2.9,7.6,45,19.89
2.9,7.6,45,19.89
3.1,7.6,44,19.89
2.9,7.6,44,19.89
2.7,7.6,48,19.89
3.1,7.6,48,19.89
2.9,7.6,49,19.89
3.1,7.6,49,19.89
2.9,7.6,49,19.89
2.9,7.6,47,19.89
2.7,7.6,47,19.89
3.3,7.6,47,19.89
3.1,7.6,47,19.89
2.7,7.6,47,19.89
3.3,7.6,46,19.89
3.3,7.6,46,19.89
2.7,7.6,50,19.89
3.1,7.6,50,19.89
3.1,7.6,50,19.89
3.1,7.6,49,19.89
3.5,7.6,49,19.89
3.5,7.6,44,19.89
2.9,7.6,44,19.89
3.1,7.6,45,19.89
3.1,7.6,45,19.89
2.9,7.6,45,19.89
3.3,7.6,45,19.89
3.1,7.6,45,19.89
2.7,7.6,45,19.89
3.1,7.6,45,19.89
3.1,7.6,45,19.89
2.7,7.6,46,19.89
3.1,7.6,46,19.89
3.3,7.6,45,19.89
3.1,7.6,45,19.89
3.3,7.6,45,19.89
2.9,7.6,43,19.89
2.9,7.6,43,19.89
3.1,7.6,49,19.89
3.1,7.6,49,19.89
2.7,7.6,49,19.89
3.5,7.6,49,19.89
3.1,7.6,49,19.89
3.1,7.6,47,19.89
3.3,7.6,47,19.89
3.9,7.6,48,19.89
2.9,7.6,48,19.89
2.9,7.6,48,19.89
3.5,7.6,55,19.89
3.3,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,56,19.89
3.1,7.6,56,19.89
2.7,7.6,52,19.89
2.9,7.6,52,19.89
3.1,7.6,50,19.89
2.9,7.6,50,19.89
3.3,7.6,50,19.89
2.7,7.6,53,19.89
2.9,7.6,53,19.89
2.9,7.6,49,19.89
3.3,7.6,49,19.89
3.1,7.6,49,19.89
2.9,7.6,51,19.89
3.3,7.6,51,19.89
3.1,7.6,53,19.89
3.1,7.6,53,19.89
3.5,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,56,19.89
2.9,7.6,56,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
2.9,7.6,55,19.89
2.9,7.6,54,19.89
3.1,7.6,54,19.89
2.7,7.6,48,19.89
2.9,7.6,48,19.89
3.5,7.6,48,19.89
2.9,7.6,52,19.89
3.1,7.6,52,19.89
3.3,7.6,47,19.89
2.9,7.6,47,19.89
2.9,7.6,44,19.89
3.3,7.6,44,19.89
2.5,7.6,44,19.89
3.1,7.6,45,19.89
2.7,7.6,45,19.89
2.7,7.6,49,19.89
3.1,7.6,49,19.89
3.7,7.6,49,19.89
2.9,7.6,51,19.89
2.7,7.6,51,19.89
3.1,7.6,52,19.89
2.7,7.6,52,19.89
2.5,7.6,52,19.89
3.5,7.6,57,19.89
3.1,7.6,57,19.89
2.9,7.6,54,19.89
3.3,7.6,54,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
3.7,7.6,55,19.89
4.0,7.6,52,19.89
2.9,7.6,52,19.89
3.3,7.6,49,19.89
3.1,7.6,49,19.89
2.9,7.6,49,19.89
3.3,7.6,55,19.89
3.3,7.6,55,19.89
2.7,7.6,53,19.89
3.1,7.6,53,19.89
3.3,7.6,53,19.89
2.9,7.6,55,19.89
3.3,7.6,55,19.89
2.7,7.6,53,19.89
3.1,7.6,53,19.89
2.9,7.6,55,19.89
2.9,7.6,55,19.89
3.1,7.6,55,19.89
3.1,7.6,54,19.89
2.9,7.6,54,19.89
3.3,7.6,56,19.89
3.1,7.6,56,19.89
3.1,7.6,56,19.89
2.9,7.6,54,19.89
2.5,7.6,54,19.89
8.3,7.6,53,19.89
2.5,6.4,53,19.89
2.1,6.6,0,19.89
3.1,6.6,0,19.89
12.7,6.6,0,19.89
2.7,6.7,0,19.89
9.4,6.7,0,19.89
2.3,6.9,0,19.89
2.5,6.9,0,19.89
2.1,6.9,0,19.89
1.9,7.0,0,19.89
2.7,7.0,0,19.89
2.3,7.1,0,19.89
73.9,7.2,0,19.89
2.5,7.2,0,19.89
2.1,7.2,0,19.89
2.3,7.3,0,19.89
2.5,7.3,0,19.89
63.2,7.5,0,19.89
2.7,7.5,0,19.89
77.2,7.5,0,19.89
2.3,7.5,0,19.89
3.5,7.6,0,19.89
3.3,7.6,0,19.89
3.5,7.6,45,19.89
3.5,7.6,45,19.89
3.3,7.6,45,19.89
2.9,7.6,46,19.89
2.9,7.6,46,19.89
3.3,7.6,39,19.89
2.9,7.6,39,19.89
3.1,7.6,39,19.89
2.9,7.6,39,19.89
2.9,7.6,39,19.89
3.3,7.6,41,19.89
3.7,7.6,41,19.89
3.1,7.6,45,19.89
3.5,7.6,45,19.89
3.1,7.6,45,19.89
3.3,7.6,45,19.89
3.7,7.6,45,19.89
3.5,7.6,53,19.89
2.9,7.6,53,19.89
4.4,7.6,54,19.89
2.9,7.6,54,19.89
2.9,7.6,54,19.89
3.3,7.6,54,19.89
3.5,7.6,54,19.89
3.3,7.6,56,19.89
3.1,7.6,56,19.89
3.5,7.6,56,19.89
2.7,7.6,57,19.89
3.7,7.6,57,19.89
3.5,7.6,57,19.89
3.1,7.6,57,19.89
2.9,7.6,57,19.89
3.1,7.6,55,19.89
2.9,7.6,55,19.89
3.3,7.6,46,19.89
2.9,7.6,46,19.89
3.3,7.6,53,19.89
3.5,7.6,53,19.89
2.9,7.6,53,19.89
3.3,7.6,54,19.89
3.5,7.6,54,19.89
3.3,7.6,54,19.89
30.2,7.6,54,19.89
3.8,7.6,54,19.89
2.9,7.6,52,19.89
3.5,7.6,52,19.89
3.1,7.6,57,19.89
3.1,7.6,57,19.89
3.3,7.6,55,19.89
2.7,7.6,55,19.89
3.1,7.6,55,19.89
2.7,7.6,52,19.89
3.5,7.6,52,19.89
2.7,7.6,46,19.89
2.7,7.6,46,19.89
3.3,7.6,46,19.89
3.3,7.6,48,19.89
2.7,7.6,48,19.89
3.3,7.6,49,19.89
3.1,7.6,49,19.89
3.1,7.6,49,19.89
3.1,7.6,54,19.89
2.9,7.6,54,19.89
3.3,7.6,54,19.89
3.5,7.6,54,19.89
2.9,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,54,19.89
2.7,7.6,47,19.89
2.9,7.6,47,19.89
3.3,7.6,40,19.89
3.1,7.6,40,19.89
