cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
6.7,17.6,98,12.84,39,9.47,96,16.52,98,16.53
55.7,16.0,75,12.84,32,9.47,96,16.52,96,16.53
17.8,15.7,73,12.84,45,9.47,98,16.52,96,16.53
10.6,15.7,87,12.84,50,9.47,98,16.52,75,16.53
52.4,15.4,0,12.84,55,9.47,96,16.52,96,16.53
48.2,16.6,0,12.84,26,9.47,90,16.52,97,16.53
5.4,16.8,93,12.84,48,9.47,95,16.52,98,16.53
15.4,16.4,76,12.84,28,9.47,0,1.27,0,1.27
20.2,9.3,89,12.84,22,9.47,0,1.27,0,1.27
51.4,9.5,95,12.84,45,9.47,0,1.27,0,1.27
13.9,9.8,61,12.84,37,9.47,0,1.27,3,5.03
32.2,10.5,81,12.84,48,9.47,0,1.27,0,10.15
6.8,13.0,76,12.84,56,9.47,0,1.27,0,10.15
56.0,14.0,78,12.84,46,9.47,0,1.27,0,10.15
5.0,12.1,0,1.27,55,9.47,0,1.27,98,13.02
68.4,11.7,1,1.27,38,9.47,0,1.27,88,13.02
58.6,12.6,1,3.18,42,9.47,6,6.63,0,13.04
39.8,14.6,2,8.11,4,9.47,0,9.51,0,13.04
59.5,13.6,5,9.3,45,9.47,98,16.52,0,13.04
54.1,13.8,10,9.39,6,9.47,95,16.52,0,13.04
76.9,16.2,9,9.39,42,9.47,17,16.52,25,13.04
79.7,14.0,8,9.39,10,9.47,90,16.52,95,13.04
25.4,14.2,7,9.39,21,9.47,23,16.52,37,13.04
87.2,14.0,6,9.39,24,9.47,91,16.52,96,13.04
80.7,14.9,6,9.39,35,9.47,92,16.52,0,13.04
32.8,14.0,6,9.39,3,9.47,18,16.52,0,13.04
78.5,13.8,7,9.39,14,9.47,67,16.52,0,13.04
38.1,15.0,6,9.39,25,9.47,37,16.52,12,13.04
56.6,14.0,5,9.39,5,9.47,28,16.52,27,13.04
96.1,15.2,3,9.39,51,9.47,98,16.52,20,13.04
70.7,14.0,0,9.39,6,9.47,20,16.52,42,13.04
41.2,14.0,10,9.39,38,9.47,95,16.52,85,13.04
87.7,14.0,1,9.39,4,9.47,94,16.52,0,13.04
61.7,13.5,17,9.39,29,9.47,97,16.52,0,13.04
90.5,15.4,3,9.39,40,9.47,98,16.52,0,13.04
33.5,14.2,1,9.39,22,9.47,98,16.52,93,13.04
96.3,14.4,12,9.39,8,9.47,23,16.52,30,13.04
79.6,14.6,5,9.39,34,9.47,97,16.52,42,13.04
72.7,14.0,12,9.39,23,1.27,98,16.52,83,13.04
8.3,11.5,0,1.27,0,1.27,64,16.52,0,13.04
5.3,11.7,0,1.27,0,1.27,97,16.52,0,13.04
16.9,12.4,3,5.07,4,5.67,85,16.52,0,13.04
53.5,13.4,5,10.14,2,7.9,95,16.52,84,13.04
33.2,14.5,0,10.14,0,10.14,88,16.52,20,13.04
87.4,14.5,0,10.14,0,10.14,95,16.52,82,13.04
58.8,14.9,0,10.14,0,10.14,29,16.52,84,13.04
50.6,15.0,45,12.87,86,12.75,98,16.52,0,13.04
59.1,14.5,26,12.87,24,12.75,45,16.52,0,13.04
37.0,15.0,85,12.87,86,12.75,93,16.52,0,13.04
65.5,15.2,71,12.87,93,12.75,94,16.52,0,13.04
64.7,15.1,31,12.87,42,12.75,94,16.52,20,13.04
38.1,15.1,63,12.87,80,12.75,97,16.52,81,13.04
60.8,14.6,0,12.87,13,12.75,25,16.52,15,13.04
55.6,14.6,0,12.87,68,12.75,55,16.52,94,13.04
59.8,13.0,0,12.87,46,12.75,0,1.27,0,13.04
55.2,11.0,0,12.87,27,12.75,0,1.27,0,13.04
53.9,11.6,0,12.87,90,12.75,0,1.27,0,13.04
59.6,11.8,48,12.87,25,12.75,0,1.27,0,13.04
48.0,12.2,52,12.87,22,12.75,0,1.27,85,13.04
46.9,14.0,81,12.87,84,12.75,0,1.27,80,13.04
22.9,13.0,35,12.87,28,12.75,0,1.27,19,13.04
59.3,13.3,23,12.87,36,12.75,0,1.27,77,13.04
53.0,13.8,68,12.87,95,12.75,0,1.27,0,13.04
56.7,12.9,0,12.87,19,12.75,0,1.27,0,13.04
54.1,13.5,0,12.87,12,12.75,3,3.48,0,13.04
86.4,15.8,0,12.87,86,12.75,1,7.99,20,13.04
59.7,15.4,0,12.87,18,12.75,0,9.51,24,13.04
56.9,15.3,37,12.87,54,12.75,0,21.12,86,13.04
13.1,16.2,81,12.87,83,12.75,28,21.12,17,13.04
61.3,15.1,22,12.87,22,12.75,18,21.12,20,13.04
51.0,15.1,78,12.87,0,12.75,92,21.12,0,1.27
33.2,13.8,66,12.87,0,12.75,87,21.12,0,1.27
13.8,13.0,83,12.87,0,12.75,90,21.12,0,1.27
22.9,13.4,0,12.87,78,12.75,90,21.12,5,3.34
41.8,13.4,0,12.87,87,12.75,90,21.12,0,9.88
48.2,15.7,0,12.87,87,12.75,94,21.12,0,9.88
58.5,15.3,84,12.87,71,12.75,93,21.12,0,9.88
12.2,16.9,90,12.87,71,12.75,88,21.12,91,12.73
9.5,15.8,88,12.87,56,12.75,83,21.12,89,12.73
23.7,15.4,79,12.87,54,12.75,94,21.12,90,12.73
56.2,16.5,0,12.87,79,12.75,97,21.12,77,12.73
6.7,14.8,0,12.87,79,12.75,91,21.12,61,12.73
89.8,15.6,0,12.87,71,12.75,86,21.12,62,12.73
60.3,16.7,92,12.87,85,12.75,68,21.12,89,12.73
9.6,16.2,88,12.87,75,12.75,95,21.12,75,12.73
9.7,15.0,87,12.87,91,12.75,87,21.12,91,12.73
20.0,15.4,94,12.87,17,12.75,96,21.12,61,12.73
54.8,13.7,0,1.27,84,12.75,85,21.12,81,12.73
4.7,11.9,0,1.27,0,1.27,0,1.27,77,12.73
3.4,7.7,0,1.27,0,1.27,0,1.27,84,12.73
49.9,7.6,0,1.27,0,1.27,0,1.27,60,12.73
3.8,8.3,4,6.15,0,1.27,0,1.27,65,12.73
3.7,10.5,0,9.87,0,1.27,0,1.27,92,12.73
66.1,10.3,0,9.87,0,1.27,0,1.27,80,12.73
65.1,9.8,0,12.79,0,1.27,0,1.27,86,12.73
21.0,9.8,83,12.79,0,1.27,0,1.27,85,12.73
34.6,9.8,76,12.79,0,1.27,0,1.27,67,12.73
6.5,9.5,37,12.79,0,1.27,0,1.27,76,12.73
44.1,10.6,74,12.79,0,1.27,0,1.27,39,12.73
19.8,9.8,73,12.79,0,1.27,0,1.27,85,12.73
26.7,11.5,96,12.79,0,1.27,0,1.27,94,12.73
4.8,9.6,90,12.79,0,1.27,0,1.27,86,12.73
28.2,9.7,75,12.79,0,1.27,0,1.27,90,12.73
10.7,9.8,77,12.79,0,1.27,0,1.27,90,12.73
53.9,10.5,95,12.79,0,1.27,0,1.27,87,12.73
4.7,9.6,49,12.79,0,1.27,0,1.27,0,12.73
50.6,8.9,49,12.79,0,1.27,0,1.27,0,12.73
22.8,10.4,86,12.79,0,1.27,0,1.27,0,12.73
66.7,9.9,84,12.79,0,1.27,0,1.27,82,12.73
54.0,11.5,96,12.79,0,1.27,0,1.27,84,12.73
3.9,10.1,0,12.79,0,1.27,0,1.27,92,12.73
96.4,10.0,0,12.79,0,1.27,0,1.27,91,12.73
54.0,10.1,61,12.79,0,1.27,0,1.27,86,12.73
16.0,9.8,74,12.79,0,1.27,0,1.27,62,12.73
52.7,10.6,70,12.79,0,1.27,0,1.27,79,12.73
54.6,9.5,47,12.79,0,1.27,0,1.27,88,12.73
25.0,10.6,74,12.79,0,1.27,0,1.27,71,12.73
48.3,10.1,70,12.79,0,1.27,0,1.27,56,12.73
54.0,10.1,64,12.79,0,1.27,0,1.27,83,12.73
19.6,11.7,88,12.79,0,1.27,0,1.27,94,12.73
4.8,10.3,82,12.79,0,1.27,0,1.27,95,12.73
4.6,9.5,86,12.79,0,1.27,0,1.27,84,12.73
53.9,10.1,87,12.79,0,1.27,0,1.27,82,12.73
18.9,9.8,74,12.79,0,1.27,0,1.27,86,12.73
32.8,9.8,69,12.79,0,1.27,0,1.27,87,12.73
46.3,11.6,71,12.79,0,1.27,0,1.27,79,12.73
10.3,9.5,71,12.79,0,1.27,0,1.27,42,12.73
53.9,9.7,83,12.79,0,1.27,0,1.27,66,12.73
49.5,10.7,16,12.72,0,1.27,0,1.27,72,12.73
2.9,8.7,0,1.27,0,1.27,0,1.27,80,12.73
23.2,8.3,0,1.27,0,1.27,0,1.27,91,12.73
6.5,7.3,0,1.27,0,1.27,0,1.27,81,12.73
14.1,7.6,1,1.27,0,1.27,0,1.27,67,12.73
30.0,7.6,0,1.27,0,1.27,0,1.27,87,12.73
31.2,9.3,0,1.27,0,1.27,0,1.27,85,12.73
2.9,8.0,0,1.27,0,1.27,0,1.27,84,12.73
52.1,7.3,0,1.27,0,1.27,0,1.27,0,1.27
43.2,5.3,0,1.27,0,1.27,0,1.27,1,1.27
3654.12
