cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
33.4,37.7,42,47.36,85,37.05,96,52.37,0,47.46
67.8,38.8,94,47.36,85,37.05,74,52.37,100,47.46
71.0,38.8,91,47.36,0,37.05,95,52.37,82,47.46
68.3,38.0,96,47.36,0,37.05,96,52.37,80,47.46
55.8,37.6,62,47.36,0,37.05,99,52.37,100,47.46
73.7,39.8,100,47.36,98,24.54,72,52.37,100,47.46
38.9,36.3,98,47.36,97,24.54,95,52.37,100,47.46
38.2,36.5,91,47.36,63,24.54,98,52.37,83,47.46
72.9,36.1,51,47.36,98,24.54,95,52.37,47,47.46
69.5,34.4,94,47.36,0,1.27,81,52.37,78,47.46
39.6,33.4,96,47.36,0,1.27,78,52.37,95,47.46
22.7,34.3,99,47.36,3,4.69,97,52.37,100,47.46
57.5,34.8,71,47.36,0,10.14,99,52.37,87,47.46
97.7,35.0,78,47.36,0,10.14,0,52.37,99,47.46
60.0,34.3,78,47.36,0,10.14,0,52.37,0,47.46
90.0,36.7,94,47.36,4,16.83,97,52.37,0,47.46
69.7,37.3,94,47.36,0,20.42,51,52.37,0,47.46
69.0,37.4,91,47.36,0,20.42,87,52.37,0,47.46
50.5,36.4,99,47.36,0,20.42,96,52.37,0,47.46
50.2,37.1,88,47.36,4,27.93,91,52.37,74,47.46
71.3,38.9,74,47.36,0,30.95,56,52.37,99,47.46
23.3,39.0,92,47.36,0,30.95,98,52.37,87,47.46
71.6,39.2,97,47.36,0,34.4,94,52.37,100,47.46
53.5,40.0,0,47.36,7,41.48,92,52.37,88,47.46
82.3,41.4,0,47.36,0,41.48,91,52.37,81,47.46
29.2,39.7,0,47.36,0,41.48,93,52.37,79,47.46
61.0,40.7,0,47.36,89,47.12,99,52.37,79,47.46
58.6,42.4,0,47.36,92,47.12,95,52.37,90,47.46
37.7,40.5,90,47.36,89,47.12,90,52.37,65,47.46
27.1,40.4,87,47.36,95,47.12,0,52.37,97,47.46
23.5,41.2,87,47.36,100,47.12,0,52.37,98,47.46
31.8,40.5,81,47.36,92,47.12,0,52.37,75,47.46
65.8,41.0,89,47.36,97,47.12,99,52.37,0,47.46
21.1,41.6,99,47.36,100,47.12,99,52.37,0,47.46
21.2,40.8,84,47.36,91,47.12,99,52.37,99,47.46
40.4,41.2,79,47.36,94,47.12,92,52.37,71,47.46
73.2,41.0,79,47.36,100,47.12,90,52.37,90,47.46
23.1,41.6,94,47.36,97,47.12,91,52.37,74,47.46
60.7,40.7,96,47.36,97,47.12,90,52.37,89,47.46
71.7,40.4,51,47.36,100,47.12,93,52.37,94,47.46
44.2,42.6,99,47.36,92,47.12,91,52.37,97,47.46
29.9,40.7,85,47.36,95,47.12,96,52.37,97,47.46
72.1,42.2,89,47.36,100,47.12,91,52.37,79,47.46
37.2,42.6,99,47.36,93,47.12,81,37.11,100,47.46
72.3,37.6,81,47.36,31,47.12,0,37.11,90,47.46
70.8,37.5,99,47.36,94,47.12,0,37.11,77,47.46
35.7,37.0,92,47.36,100,47.12,10,37.11,0,47.46
57.9,37.1,97,47.36,100,47.12,0,37.11,0,47.46
68.3,37.9,99,47.36,89,47.12,0,37.11,0,47.46
19.4,38.1,99,47.36,93,47.12,82,37.11,0,47.46
84.2,37.2,81,47.36,100,47.12,88,37.11,0,47.46
69.4,38.0,76,47.36,81,47.12,91,37.11,0,47.46
48.0,36.6,65,47.36,100,47.12,90,37.11,0,47.46
71.3,37.7,99,47.36,92,47.12,69,37.11,0,47.46
19.6,37.8,0,47.36,95,47.12,94,37.11,0,47.46
19.3,36.5,0,47.36,97,47.12,0,37.11,0,47.46
31.4,36.2,0,47.36,62,47.12,0,37.11,82,47.46
19.1,36.9,0,47.36,98,47.12,0,37.11,43,47.46
50.9,37.3,0,47.36,92,47.12,96,37.11,88,47.46
87.4,38.4,0,47.36,97,47.12,49,37.11,100,47.46
35.4,37.3,0,47.36,47,47.12,79,37.11,99,47.46
33.5,36.6,0,47.36,84,47.12,92,37.11,100,47.46
58.4,36.9,0,47.36,100,47.12,81,37.11,87,47.46
21.1,37.4,0,47.36,95,47.12,59,37.11,90,47.46
22.8,38.2,99,47.36,94,47.12,0,37.11,100,47.46
65.0,37.3,86,47.36,46,47.12,0,37.11,94,47.46
57.7,37.9,44,47.36,94,47.12,0,37.11,100,47.46
49.0,38.4,98,47.36,98,47.12,91,37.11,66,47.46
68.1,38.4,100,47.36,95,47.12,57,37.11,100,47.46
24.1,38.2,94,47.36,67,47.12,91,37.11,0,47.46
30.4,36.9,92,47.36,79,47.12,95,37.11,0,47.46
21.9,37.7,89,47.36,100,47.12,81,37.11,0,47.46
73.1,37.2,89,47.36,100,47.12,88,37.11,86,47.46
70.7,38.5,99,47.36,75,47.12,0,37.11,100,47.46
21.1,37.9,99,47.36,96,47.12,0,37.11,100,47.46
35.7,37.8,93,47.36,94,47.12,71,37.11,97,47.46
30.0,37.1,99,47.36,99,47.12,95,37.11,100,47.46
69.4,37.1,57,47.36,100,47.12,90,37.11,68,47.46
35.1,37.2,82,47.36,91,47.12,77,37.11,86,47.46
22.7,38.8,99,47.36,95,47.12,88,37.11,95,47.46
23.4,37.1,91,47.36,62,47.12,47,37.11,32,47.46
75.3,37.1,22,47.36,85,47.12,88,37.11,78,47.46
28.9,37.5,82,47.36,23,47.12,0,37.11,52,47.46
61.0,36.6,63,47.36,99,47.12,0,37.11,71,47.46
71.0,36.8,24,47.36,28,47.12,0,37.11,31,47.46
20.8,37.2,95,47.36,100,47.12,68,37.11,41,47.46
72.0,35.1,30,47.36,31,47.12,63,25.35,100,47.33
20.0,32.0,100,47.36,95,47.12,88,25.35,86,24.25
18.1,30.6,96,47.36,100,47.12,47,25.35,51,24.25
67.1,30.6,33,47.36,34,47.12,85,25.35,100,24.25
67.2,32.7,99,47.36,46,47.12,44,25.35,37,24.25
67.7,30.6,35,47.36,25,47.12,49,25.35,96,24.25
58.1,30.9,74,47.36,100,47.12,91,25.35,42,24.25
69.1,30.4,0,47.36,46,47.12,33,25.35,80,24.25
50.0,30.1,0,47.36,78,47.12,90,25.35,87,24.25
67.1,30.4,0,47.36,23,47.12,36,25.35,53,24.25
66.4,30.5,0,47.36,17,47.12,88,25.35,100,24.25
65.5,30.8,0,47.36,82,47.12,90,25.35,73,24.25
21.3,30.8,0,47.36,32,47.12,27,25.35,84,24.25
16.7,31.6,99,47.36,89,47.12,68,25.35,37,24.25
57.7,31.3,99,47.36,100,47.12,92,25.35,30,24.25
62.3,30.6,72,47.36,100,47.12,88,25.35,20,24.25
58.9,29.8,29,47.36,68,47.12,92,25.35,0,12.76
41.2,28.9,92,47.36,90,47.12,84,25.35,0,12.76
60.3,29.0,70,47.36,42,47.12,15,25.35,27,12.76
59.5,27.8,36,47.36,53,47.12,88,13.77,29,12.76
20.4,26.3,85,47.36,25,47.12,10,13.77,69,12.76
26.8,26.2,53,47.36,98,47.12,82,13.77,90,12.76
63.9,26.2,84,47.36,29,47.12,15,13.77,39,12.76
62.0,27.0,97,47.36,100,47.12,81,13.77,26,12.76
64.4,26.2,26,47.36,25,47.12,75,13.77,86,12.76
64.8,27.9,99,47.36,100,47.12,89,13.77,74,12.76
64.7,26.8,90,47.36,97,47.12,84,13.77,30,12.76
65.6,26.2,22,47.36,16,47.12,0,13.7,83,12.76
26.2,24.8,40,47.36,94,47.12,0,1.27,78,12.76
58.6,25.2,19,47.36,19,47.12,0,1.27,15,12.76
83.8,25.7,37,47.36,31,47.12,6,3.48,49,12.76
22.5,26.8,82,47.36,21,47.12,3,8.1,15,12.76
84.5,27.2,31,47.36,100,47.12,3,14.4,85,12.76
32.8,28.7,89,47.36,24,47.12,1,19.77,24,12.76
67.0,28.8,19,47.36,85,47.12,2,24.12,70,12.76
67.4,30.6,95,47.36,84,47.12,4,30.29,94,12.76
32.1,31.2,94,47.36,25,47.12,4,33.62,0,12.76
86.7,30.3,15,47.36,20,47.12,6,33.62,0,1.27
63.6,29.4,99,47.36,84,47.12,5,33.62,0,1.27
92.7,29.7,18,47.36,22,47.12,5,33.62,0,1.27
81.5,29.9,43,47.36,100,47.12,29,33.62,4,6.88
96.0,31.8,62,47.36,19,47.12,3,33.62,0,10.15
71.1,31.3,22,47.36,26,47.12,20,33.62,0,10.15
81.6,31.8,51,47.36,100,47.12,8,33.62,0,10.15
84.8,31.7,18,47.36,29,47.12,6,33.62,0,12.17
83.7,31.9,38,47.36,89,47.12,9,33.62,3,18.44
96.9,34.1,83,47.36,88,47.12,6,33.62,0,20.78
46.7,33.7,86,47.36,0,47.12,16,33.62,0,20.78
96.9,34.3,81,47.36,0,47.12,15,33.62,4,24.62
58.6,33.8,33,47.36,0,47.12,7,33.62,2,29.53
66.6,35.1,0,47.23,0,47.12,5,33.62,0,31.61
76.1,31.2,0,24.39,0,47.12,11,33.62,0,31.61
62.7,31.4,0,24.39,0,47.12,28,33.62,1,35.44
62.4,31.4,0,24.39,0,47.12,8,33.62,3,40.42
94.3,33.8,0,24.39,0,47.12,2,33.62,0,42.72
69.8,35.0,0,24.39,0,47.12,6,33.62,0,42.72
95.0,34.7,89,24.39,0,47.12,4,33.62,66,47.98
95.9,35.2,99,24.39,0,47.12,10,33.62,90,47.98
94.5,35.4,99,24.39,72,47.12,4,33.62,69,47.98
97.5,35.4,99,24.39,87,47.12,6,33.62,72,47.98
22.9,35.0,97,24.39,84,47.12,9,33.62,100,47.98
46.3,33.2,89,24.39,84,47.12,17,33.62,100,47.98
94.0,33.8,47,24.39,66,47.12,3,33.62,96,47.98
66.5,33.6,78,24.39,21,47.12,6,33.62,72,47.98
60.8,33.6,83,24.39,63,47.12,25,33.62,87,47.98
61.3,34.9,99,24.39,86,47.12,17,33.62,0,48.03
80.1,33.7,98,24.39,87,47.12,11,33.62,0,48.03
74.5,33.4,27,24.39,84,47.12,7,33.62,0,48.03
97.7,32.7,32,24.39,98,47.12,0,33.55,0,48.03
59.5,30.1,92,24.39,100,47.12,33,17.5,0,48.03
16.4,31.1,0,24.39,100,47.12,38,17.5,0,48.03
12.3,25.6,0,1.27,100,47.12,35,17.5,0,48.03
46.8,25.7,0,1.27,98,47.12,35,17.5,92,48.03
67.7,27.2,0,1.27,91,47.12,27,17.5,86,48.03
76.0,28.1,0,2.29,98,47.12,33,17.5,87,48.03
60.9,30.0,3,9.36,79,47.12,6,17.5,99,48.03
21.2,29.6,0,9.36,94,47.12,7,17.5,100,48.03
21.9,29.9,0,9.36,97,47.12,32,17.5,100,48.03
71.1,30.0,0,9.36,48,47.12,23,17.5,100,48.03
21.1,29.9,0,9.36,94,47.12,36,17.5,93,48.03
30.2,30.6,0,9.4,90,47.12,35,17.5,94,48.03
20.0,31.6,2,15.64,88,47.12,38,17.5,0,48.03
50.1,30.9,4,27.36,100,47.12,36,17.5,0,48.03
27.0,32.5,8,32.63,97,47.12,34,17.5,0,48.03
19.9,34.5,4,38.92,90,47.12,29,17.5,0,48.03
16.9,33.4,14,40.79,44,47.12,30,17.5,0,48.03
87.0,34.1,28,40.88,47,47.12,33,17.5,0,48.03
38.3,33.3,21,40.88,71,47.12,34,17.5,0,48.03
98.7,33.7,36,40.88,99,47.12,27,17.5,0,48.03
83.5,34.0,5,40.88,100,47.12,33,17.5,0,48.03
79.8,33.4,4,40.88,82,47.12,32,17.5,0,48.03
79.2,35.7,7,40.88,67,47.12,12,17.5,99,48.03
20.6,34.9,28,40.88,85,47.12,31,17.5,98,48.03
73.9,34.0,37,40.88,39,47.12,29,17.5,100,48.03
61.2,34.1,19,40.88,61,47.12,32,17.5,85,48.03
35.7,34.1,41,40.88,23,47.12,38,17.5,89,48.03
28.9,33.8,6,40.88,57,47.12,30,17.5,80,48.03
38.5,35.1,13,40.88,76,47.12,33,17.5,100,48.03
92.1,33.7,2,40.88,100,47.12,25,17.5,92,48.03
84.3,33.8,34,40.88,100,47.12,30,17.5,0,48.03
45.6,34.4,16,40.88,100,47.12,33,17.5,0,48.03
46.9,33.4,10,40.88,93,47.12,35,17.5,0,48.03
78.2,34.9,36,40.88,91,47.12,25,9.38,0,48.03
36.8,32.8,12,40.88,88,47.12,33,9.38,0,48.03
15.5,32.5,7,40.88,100,47.12,28,9.38,0,48.03
76.7,32.9,37,40.88,42,47.12,28,9.38,0,48.03
50.6,32.0,11,40.88,82,47.12,32,9.38,0,48.03
20.2,32.4,16,40.88,27,47.12,30,9.38,64,48.03
42.0,32.6,6,40.88,65,47.12,35,9.38,72,48.03
50.0,31.3,45,32.76,100,47.12,33,9.38,92,48.03
63.2,31.7,27,32.76,91,47.12,26,9.38,100,48.03
69.2,31.1,42,32.76,100,47.12,31,9.38,85,48.03
69.3,30.7,41,32.76,100,47.12,36,9.38,20,48.03
49.6,31.2,30,32.76,100,47.12,27,9.38,89,48.03
55.2,30.9,22,32.76,95,47.12,32,9.38,97,48.03
68.5,32.1,42,32.76,96,47.12,20,9.38,87,48.03
18.7,32.2,44,32.76,100,47.12,7,9.38,0,48.03
25.5,31.4,43,32.76,96,47.12,5,9.38,0,48.03
14.3,31.5,41,32.76,100,47.12,19,9.38,0,48.03
14.5,30.4,37,32.76,96,47.12,24,9.38,0,48.03
16.8,30.6,44,32.76,100,47.12,34,9.38,0,48.03
28.4,31.1,42,32.76,54,47.12,22,9.38,0,48.03
24.6,30.5,35,32.76,90,47.12,34,9.38,0,48.03
64.3,31.2,41,32.76,100,47.12,37,9.38,0,48.03
14.8,30.4,35,32.76,97,47.12,28,9.38,0,48.03
18.4,30.2,36,32.76,98,47.12,28,9.38,0,48.03
57.5,30.5,38,32.76,100,47.12,28,9.38,82,48.03
68.3,30.7,35,32.76,100,47.12,32,9.38,67,48.03
52.0,30.7,28,32.68,100,47.12,30,9.38,28,48.03
34.0,27.7,30,17.5,90,47.12,29,9.38,97,48.03
17.3,27.2,25,17.5,94,47.12,29,9.38,79,48.03
28.8,25.7,28,17.5,99,47.12,0,1.27,75,48.03
17.1,25.7,28,17.5,100,47.12,0,1.27,49,48.03
16.9,26.0,32,17.5,100,47.12,0,1.27,50,48.03
88.2,26.5,26,17.5,86,47.12,0,1.27,0,48.03
49.6,28.4,31,17.5,96,47.12,3,6.82,0,48.03
36.3,28.1,37,17.5,100,47.12,0,10.14,0,48.03
42.1,28.8,30,17.5,99,47.12,0,10.14,0,48.03
58.7,28.8,34,17.5,100,47.12,0,12.02,0,48.03
37.5,29.2,27,17.5,82,47.12,3,18.21,0,48.03
57.7,30.4,31,17.5,91,47.12,0,20.9,0,48.03
41.5,32.1,33,17.5,93,47.12,0,20.9,0,48.03
16.8,31.5,30,17.5,82,47.12,0,22.92,100,48.03
52.2,30.8,32,17.5,66,47.12,4,27.3,95,48.03
26.3,31.7,28,17.5,97,47.12,0,32.17,96,48.03
70.6,33.2,36,17.5,96,47.12,0,32.17,81,48.03
54.2,32.6,17,17.5,98,47.12,0,32.17,79,48.03
70.9,33.3,28,17.5,100,47.12,0,32.17,73,48.03
70.6,34.3,35,17.5,98,47.12,0,32.17,90,48.03
24.9,35.1,37,17.5,85,47.12,4,34.81,73,48.03
70.5,34.6,27,17.5,81,47.12,3,38.34,0,48.03
31.2,35.1,30,17.5,27,47.12,46,49.57,0,48.03
52.8,34.6,12,17.5,100,47.12,99,49.57,0,48.03
17.4,35.0,8,17.5,29,47.12,60,49.57,0,48.03
58.6,34.8,23,17.5,100,47.12,97,49.57,0,48.03
67.6,34.6,3,17.5,41,47.12,98,49.57,0,48.03
20.6,36.6,34,17.5,88,47.12,95,49.57,0,48.03
79.6,35.4,36,17.5,22,12.67,44,49.57,0,48.03
62.7,26.0,2,17.5,0,1.27,14,49.57,0,48.03
17.0,28.6,32,17.5,0,1.27,99,49.57,0,48.03
66.5,27.2,5,17.5,1,4.57,57,49.57,0,48.03
25.0,28.1,10,17.5,1,9.87,98,49.57,0,48.03
37.9,28.7,26,17.5,0,9.87,36,49.57,0,48.03
72.5,28.9,18,17.5,0,9.87,97,49.57,100,48.03
27.0,29.7,29,17.5,0,9.87,37,49.57,36,48.03
72.3,29.5,19,17.5,6,15.09,79,49.57,94,48.03
27.4,32.5,33,17.5,0,20.41,89,49.57,87,48.03
22.3,30.8,26,17.5,0,20.41,73,49.57,41,48.03
62.6,31.6,36,17.5,0,20.41,0,49.59,44,48.03
69.7,30.8,11,17.5,0,24.13,0,49.59,88,48.03
28.5,32.5,31,17.5,1,30.11,0,49.59,94,48.03
37.6,33.7,33,17.5,0,31.02,95,49.59,92,48.03
44.0,32.8,8,17.5,0,31.02,98,49.59,87,48.03
20.6,34.5,28,17.5,0,33.39,99,49.59,0,48.03
67.2,33.3,6,17.5,1,37.3,94,49.59,0,48.03
16.5,35.4,34,17.5,0,42.04,56,49.59,0,48.03
61.7,34.4,17,17.5,0,42.04,99,49.59,0,48.03
22.1,34.8,33,17.5,0,42.04,65,49.59,0,48.03
24.8,34.6,21,17.5,2,47.31,98,49.59,0,48.03
68.3,34.9,14,17.5,30,47.31,98,49.59,0,48.03
66.6,36.5,34,17.5,83,47.31,98,49.59,0,48.03
18.6,34.6,29,17.5,78,47.31,44,49.59,0,48.03
69.0,34.8,4,17.5,80,47.31,68,49.59,0,48.03
74.3,35.4,28,17.5,77,47.31,56,49.59,37,48.03
73.3,35.0,14,17.5,85,47.31,59,49.59,100,48.03
24.7,35.3,33,17.5,89,47.31,57,49.59,42,48.03
73.8,35.0,16,17.5,53,47.31,0,49.59,94,48.03
74.4,35.6,29,17.5,81,47.31,0,49.59,41,48.03
72.7,34.7,22,17.5,39,47.31,0,49.59,96,48.03
46.1,37.1,32,17.5,95,47.31,0,49.59,95,48.03
25.3,34.5,31,17.5,88,47.31,0,49.59,33,48.03
70.8,34.6,19,17.5,27,47.31,0,49.59,86,48.03
61.1,33.4,11,9.38,90,47.31,0,49.59,99,48.03
21.8,33.4,9,9.38,29,47.31,41,49.59,32,48.03
70.2,33.4,11,9.38,40,47.31,96,49.59,0,48.03
65.2,33.5,26,9.38,60,47.31,96,49.59,0,48.03
69.4,32.8,25,9.38,0,47.31,47,49.59,0,48.03
73.0,33.1,20,9.38,0,47.31,99,49.59,0,36.33
64.1,31.4,27,9.38,0,47.31,46,49.59,0,36.33
64.4,30.9,8,9.38,55,47.31,99,49.59,0,36.33
49.1,33.4,31,9.38,95,47.31,97,49.59,0,36.33
24.6,31.3,33,9.38,94,47.31,47,49.59,0,36.33
16.3,30.2,0,1.27,89,47.31,96,49.59,100,36.33
24.5,31.4,0,1.27,83,47.31,56,49.59,88,36.33
23.6,32.1,0,3.02,89,47.31,57,49.59,97,36.33
25.0,33.0,3,7.85,100,47.31,97,49.59,99,36.33
57.2,33.1,0,10.14,92,47.31,88,49.59,100,36.33
66.9,33.5,0,10.14,89,47.31,97,49.59,100,36.33
75.8,32.7,0,13.52,80,47.31,0,49.59,100,36.33
72.5,34.1,7,18.85,68,47.31,0,49.59,82,12.87
68.2,30.7,0,21.04,93,47.31,89,49.59,82,12.87
82.3,30.5,0,21.04,68,47.31,96,49.59,0,1.27
20.9,28.7,0,23.07,100,47.31,99,49.59,0,1.27
88.9,28.6,4,27.17,0,47.31,37,34.34,0,1.5
19.6,28.2,0,30.92,0,47.31,19,34.34,3,7.61
81.7,29.9,0,30.92,70,47.31,82,34.34,0,9.88
21.6,29.6,0,30.92,71,47.31,21,34.34,0,9.88
23.1,31.3,0,30.92,82,47.31,31,34.34,6,13.65
18.4,31.5,0,30.92,97,47.31,0,34.34,6,19.71
41.2,32.9,0,30.92,90,47.31,0,34.34,0,20.89
91.4,33.5,3,35.85,98,47.31,0,34.34,0,20.89
30.9,34.0,0,52.81,47,47.31,0,34.34,0,22.77
24.9,34.4,94,52.81,93,47.31,0,34.34,4,28.36
23.0,35.4,66,52.81,90,47.31,65,34.34,0,32.02
56.4,36.4,92,52.81,93,47.31,86,34.34,0,32.02
34.0,37.3,98,52.81,98,47.31,60,34.34,0,32.02
37.3,33.3,78,32.96,100,47.31,78,34.34,0,32.02
24.9,33.9,78,32.96,73,47.31,64,34.34,0,32.02
23.5,32.5,88,32.96,89,35.72,75,34.34,2,36.53
20.4,32.6,83,32.96,96,35.72,0,34.34,0,49.42
22.4,32.6,0,32.99,59,35.72,0,34.34,93,49.42
30.9,33.1,0,32.99,30,35.72,89,34.34,84,49.42
25.5,33.4,5,32.99,29,35.72,85,34.34,99,49.42
29.7,33.0,0,32.99,26,35.72,81,34.34,99,49.42
68.7,33.4,0,32.99,95,35.72,78,34.34,93,49.42
29.3,33.4,84,32.99,78,35.72,91,34.34,99,49.42
36.4,33.7,50,32.99,63,35.72,86,34.34,99,49.42
23.1,32.6,51,32.99,0,35.72,0,34.34,99,49.42
68.3,33.5,82,32.99,0,35.72,0,34.34,96,49.42
20.1,33.1,71,32.99,81,35.72,0,34.34,90,49.42
65.9,32.4,0,32.99,100,35.72,0,34.34,94,49.42
66.4,32.2,0,32.99,100,35.72,0,34.34,92,49.42
89.2,32.7,0,32.99,100,35.72,70,34.34,32,49.42
32.9,32.9,0,32.99,100,35.72,83,34.34,99,49.42
74.0,33.1,0,32.99,99,35.72,86,34.34,94,49.42
39.4,34.8,0,32.99,91,35.72,43,34.34,97,49.42
23.5,34.0,74,32.99,100,35.72,62,34.34,99,49.42
37.2,33.0,91,32.99,100,35.72,77,34.34,97,49.42
25.9,32.6,87,32.99,92,35.72,0,34.34,95,49.42
34.4,33.1,80,32.99,21,35.72,0,34.34,88,49.42
34.3,33.2,76,32.99,50,35.72,0,34.34,98,49.42
83.3,32.9,0,32.99,47,35.72,91,34.34,97,49.42
25.0,33.1,0,32.99,69,35.72,95,34.34,96,49.42
67.5,35.1,0,32.99,98,35.72,91,34.34,99,49.42
69.1,33.4,0,32.99,87,35.72,88,34.34,0,49.42
63.0,33.4,0,32.99,90,35.72,93,34.34,0,49.42
45.6,32.9,90,32.99,100,35.72,0,34.34,0,49.42
25.2,33.1,52,32.99,87,35.72,0,34.34,0,49.42
32.6,32.5,92,32.99,86,35.72,0,34.34,0,49.42
72.5,32.7,15,32.99,100,35.72,81,22.57,98,49.42
70.9,30.7,36,32.99,91,35.72,77,22.57,63,49.35
22.3,27.8,29,32.99,98,35.72,83,22.57,90,34.17
17.3,27.6,0,32.99,81,35.72,87,22.57,66,34.17
17.7,27.9,0,32.99,98,35.72,90,22.57,90,34.17
70.0,28.2,0,32.99,100,35.72,89,22.57,56,34.17
22.1,27.2,0,32.99,100,35.72,87,22.57,74,34.17
23.6,27.8,0,32.99,38,35.72,0,22.57,77,34.17
30.2,27.5,82,32.99,59,35.72,0,22.57,82,34.17
19.4,27.9,75,32.99,98,35.72,0,22.57,87,34.17
71.3,28.2,87,32.99,100,35.72,75,22.57,88,34.17
50.9,28.2,64,32.99,88,35.72,86,22.57,89,34.17
26.7,27.4,87,32.99,88,35.72,68,22.57,0,34.17
22.9,28.0,0,32.99,100,35.72,15,22.57,0,34.17
60.9,26.1,0,21.23,87,35.72,59,22.57,0,34.17
20.2,26.8,0,21.23,90,35.72,72,22.57,0,34.17
84.0,22.5,69,21.23,0,24.2,81,22.57,0,34.17
36.4,23.0,73,21.23,0,24.2,0,22.57,89,34.17
63.6,22.6,15,21.23,3,24.2,0,22.57,88,34.17
82.2,23.5,90,21.23,0,24.2,0,22.57,93,34.17
38.4,21.9,43,9.47,0,24.2,90,22.57,84,34.17
29.7,21.3,41,9.47,84,24.2,78,22.57,93,34.17
37.8,21.7,22,9.47,100,24.2,88,22.57,92,34.17
28.4,21.0,49,9.47,89,24.2,33,22.57,89,34.17
14.5,22.0,28,9.47,100,24.2,9,22.57,74,34.17
14.2,22.2,37,9.47,89,24.2,82,22.57,85,34.17
14.3,22.3,39,9.47,71,24.2,92,22.57,81,34.17
62.3,21.9,31,9.47,89,24.2,0,22.57,27,34.17
15.5,20.9,39,9.47,100,24.2,0,22.57,67,34.17
63.1,20.9,28,9.47,99,24.2,0,22.57,0,22.58
83.0,18.3,12,9.47,95,24.2,88,22.57,0,22.58
22.1,19.1,31,9.47,98,24.2,89,22.57,81,22.58
36.7,18.9,53,9.47,75,24.2,87,22.57,76,22.58
17.8,19.1,32,9.47,34,24.2,77,22.57,80,22.58
26.9,19.1,33,9.47,57,24.2,84,22.57,91,22.58
24.6,18.8,44,9.47,83,24.2,34,22.57,83,22.58
12.4,19.9,38,9.47,91,24.2,83,22.57,85,22.58
11.8,20.2,40,9.47,87,24.2,58,10.97,85,22.58
59.1,17.3,38,9.47,96,24.2,65,10.97,0,22.58
46.3,16.8,44,9.47,100,24.2,78,10.97,0,22.58
57.1,16.1,8,9.47,94,24.2,72,10.97,0,22.58
56.8,17.4,48,9.47,72,24.2,74,10.97,88,22.58
59.0,17.4,48,9.47,94,24.2,70,10.97,87,22.58
24.7,16.9,35,9.47,58,24.2,74,10.97,87,22.58
55.1,16.9,30,9.47,90,24.2,58,10.97,86,22.58
9.7,17.6,39,9.47,100,24.2,0,1.27,79,22.58
41.4,17.1,41,9.47,92,24.2,0,1.27,81,22.58
54.3,15.4,38,9.47,97,24.2,0,1.27,86,22.58
19.0,15.5,36,9.47,100,24.2,0,1.27,55,10.98
36.9,12.8,9,9.47,97,24.2,0,1.27,74,10.98
6.1,13.2,39,9.47,99,24.2,0,1.27,61,10.98
10.2,13.2,30,9.47,42,24.2,0,1.27,68,10.98
17.9,13.2,34,9.47,100,24.2,0,1.27,78,10.98
5.9,13.0,26,9.47,96,24.2,0,1.27,61,10.98
6.0,13.9,53,9.47,97,24.2,0,1.27,13,10.98
55.7,11.6,13,9.47,54,24.2,0,1.27,73,10.98
51.4,11.6,26,9.47,48,24.2,0,1.27,22,10.98
51.0,11.6,28,9.47,100,24.2,0,1.27,69,10.98
6.5,10.6,6,1.27,38,24.2,0,1.27,52,10.98
50.0,10.1,0,1.27,100,24.2,0,1.27,53,10.98
54.8,10.0,0,1.27,53,24.2,0,1.27,65,10.98
10.0,11.9,0,1.27,92,24.2,0,1.27,69,10.98
53.0,13.3,0,1.27,74,24.2,0,1.27,35,10.98
55.2,11.1,0,1.27,31,24.2,0,1.27,60,10.98
14.6,11.2,0,1.27,100,24.2,0,1.27,24,10.98
54.4,11.1,0,1.27,53,24.2,0,1.27,22,10.98
40.3,11.1,0,1.27,98,24.2,0,1.27,55,10.98
36.5,11.1,0,1.27,58,24.2,0,1.27,37,10.98
54.2,11.1,0,1.27,77,24.2,0,1.27,66,10.98
25.4,11.2,0,1.27,49,24.2,0,1.27,35,10.98
55.2,11.1,0,1.27,45,24.2,0,1.27,78,10.98
5.4,12.2,0,1.27,85,24.2,0,1.27,69,10.98
4.8,12.5,0,1.27,98,24.2,0,1.27,50,10.98
12.6,11.1,0,1.27,100,24.2,0,1.27,34,10.98
59.4,11.0,0,1.27,0,1.27,0,1.27,71,10.98
50.9,7.6,0,1.27,0,1.27,0,1.27,0,10.9
2.2,6.5,0,1.27,0,1.27,0,1.27,0,1.27
18.1,5.2,0,1.27,0,1.27,0,1.27,0,1.27
3406.1
